,hash,trans_size,sum(in_value),hash,size,sum(out_value),trans_fees,trans_fees_2
787,082b2bfa93ee2a99f5c6cf9b42972373ee306a736a3b1e82e5c14440581cb98e,487,217798,082b2bfa93ee2a99f5c6cf9b42972373ee306a736a3b1e82e5c14440581cb98e,487,211380,6418,13.18
788,85658278da7611eb06734bbcd1095d89b7ce8ff0c14fcd1cb6fc9d8d31b61544,193,166049,85658278da7611eb06734bbcd1095d89b7ce8ff0c14fcd1cb6fc9d8d31b61544,193,163163,2886,14.95
789,9a21348e48857393dbadcd109f2b9642cf7b0ca69b74d49f183d489a6818ded4,222,6600876,9a21348e48857393dbadcd109f2b9642cf7b0ca69b74d49f183d489a6818ded4,222,6597230,3646,16.42
790,10c062277b31b0687d80eff55931b92643ba945696dade09e8c5270f2a45b1a2,380,11661693,10c062277b31b0687d80eff55931b92643ba945696dade09e8c5270f2a45b1a2,380,11656384,5309,13.97
791,979a89118e986237b661db53e0c13ed14613a8e459aad38ed3b7e1c3d64a296f,1076,1434588043,979a89118e986237b661db53e0c13ed14613a8e459aad38ed3b7e1c3d64a296f,1076,1434562378,25665,23.85
792,a038ed6c4a463fb51014b9f791b775888a0f952110f2436d23d843c67384a295,224,38686958,a038ed6c4a463fb51014b9f791b775888a0f952110f2436d23d843c67384a295,224,38683266,3692,16.48
793,0968ca13758a0cb84984228446deed82a017db0d7dfa973026a924637b75035c,405,6433,0968ca13758a0cb84984228446deed82a017db0d7dfa973026a924637b75035c,405,5000,1433,3.54
794,0c0427aca66525a42c000b703236e00f1daa865c418615c5294d0e8a65a71146,234,1150098,0c0427aca66525a42c000b703236e00f1daa865c418615c5294d0e8a65a71146,234,1148108,1990,8.5
795,456dad523128449f6a524f10aa01121824bd7db23ab4a735900c31e5a4ff49b8,223,770780,456dad523128449f6a524f10aa01121824bd7db23ab4a735900c31e5a4ff49b8,223,767114,3666,16.44
796,6dfc475887d4be66478e13efaa94c7bfd55c547f1b51ead85134b908ea0e694d,312,247860,6dfc475887d4be66478e13efaa94c7bfd55c547f1b51ead85134b908ea0e694d,312,246588,1272,4.08
797,c6fd7abb62aaf1c425aef1d749ff4a0760f22b7f470cfa061bbe11bf1b5794f6,224,323966,c6fd7abb62aaf1c425aef1d749ff4a0760f22b7f470cfa061bbe11bf1b5794f6,224,320274,3692,16.48
798,f5555f9a7857148adfb55bce19efa9f7cc1dab633e1a114dea838204dc524cec,77173,260253609,f5555f9a7857148adfb55bce19efa9f7cc1dab633e1a114dea838204dc524cec,77173,259602139,651470,8.44
799,fdf64b5cefbd3dea10165241219718c44260a66ff760cb0c5809ea1d24b98554,223,161075,fdf64b5cefbd3dea10165241219718c44260a66ff760cb0c5809ea1d24b98554,223,157409,3666,16.44
800,0ad279117b7285d3b9fd298a40c1f1a373ec791e95f44275407df81c83cd4e2e,524,399546002,0ad279117b7285d3b9fd298a40c1f1a373ec791e95f44275407df81c83cd4e2e,524,399538952,7050,13.45
801,428201d6a622850648dbeede0b4422e3281b0e85a67e9a99caba9b49c65f14a4,222,100000000,428201d6a622850648dbeede0b4422e3281b0e85a67e9a99caba9b49c65f14a4,222,99998003,1997,9
802,42fd7484da5d5ff38a15ccc9decd0688996bf2eee6184d7fdc61514941285555,338,147924,42fd7484da5d5ff38a15ccc9decd0688996bf2eee6184d7fdc61514941285555,338,140598,7326,21.67
803,52d1f45070e904634a51096e2fee9a227570e51f1e90c16e0aa5d18856421be0,223,1484500,52d1f45070e904634a51096e2fee9a227570e51f1e90c16e0aa5d18856421be0,223,1479000,5500,24.66
804,6069f2e6b5901ef39da5c25728a0c19af75c5cb87abf882002a1558f8b8fd31f,194,1526135,6069f2e6b5901ef39da5c25728a0c19af75c5cb87abf882002a1558f8b8fd31f,194,1523197,2938,15.14
805,17af9c78025f7406a8bdbb8e50547467d8d877622b6df2471964656726ddd3f3,223,4276808,17af9c78025f7406a8bdbb8e50547467d8d877622b6df2471964656726ddd3f3,223,4273676,3132,14.04
806,1d15ea816fdbac0fc17953dd752b8c5c7999e438517ab3edb351272f562a24a0,359,7000,1d15ea816fdbac0fc17953dd752b8c5c7999e438517ab3edb351272f562a24a0,359,5344,1656,4.61
807,3c18cf0518378a213019cb94af6da2781e9377a2385d05ec921489a7397b1f95,192,526596,3c18cf0518378a213019cb94af6da2781e9377a2385d05ec921489a7397b1f95,192,523710,2886,15.03
808,63d6554b5d97145ed2d97d15533840898e2e9a49f8b6eca6091e481c853d79e6,343,4966419,63d6554b5d97145ed2d97d15533840898e2e9a49f8b6eca6091e481c853d79e6,343,4965157,1262,3.68
809,b18ef3ac1f513486294a7452706dac3817e634acb1a8a751674e08111636a99f,254,411989,b18ef3ac1f513486294a7452706dac3817e634acb1a8a751674e08111636a99f,254,410420,1569,6.18
810,8a00494908081bdfc335a83d360bd286e59992bf287f0273753bd6a8887f16e6,222,20833017,8a00494908081bdfc335a83d360bd286e59992bf287f0273753bd6a8887f16e6,222,20830041,2976,13.41
811,955d2e6cd37673bfec6cb248c59df8bbb1657d82ba0ce09aa9b30c9ebdcf5acc,222,3152273,955d2e6cd37673bfec6cb248c59df8bbb1657d82ba0ce09aa9b30c9ebdcf5acc,222,3149163,3110,14.01
812,4152d8f2b7bd2a184357e817f0edd8b2d76fa9b4a588effd64a0d40ab31be231,248,116782728,4152d8f2b7bd2a184357e817f0edd8b2d76fa9b4a588effd64a0d40ab31be231,248,116768452,14276,57.56
813,54d40006ed9bb626dd238b846c3447534615ea70e663017eb9b35e92d6da95b8,818,86758070,54d40006ed9bb626dd238b846c3447534615ea70e663017eb9b35e92d6da95b8,818,86742224,15846,19.37
814,ab71d011614ad2731966501e5d52112fb3775cacdc79f59096e3d63787691e86,490,53921267,ab71d011614ad2731966501e5d52112fb3775cacdc79f59096e3d63787691e86,490,53911901,9366,19.11
815,b0374124eef37ea233eceb3f5529adac80e2c14002d600bd03f0a6fc47d34ff6,154,5000,b0374124eef37ea233eceb3f5529adac80e2c14002d600bd03f0a6fc47d34ff6,154,4384,616,4
816,59bb2b22f14c46f1e6fb0f25dd48ea59680d95546a4e5f56e4c84581d52ce215,226,2719790,59bb2b22f14c46f1e6fb0f25dd48ea59680d95546a4e5f56e4c84581d52ce215,226,2714214,5576,24.67
817,916a0aa974a782e4a0b0a678359af32500624d3e29cf1ef09c5dd95584f029d4,373,594200,916a0aa974a782e4a0b0a678359af32500624d3e29cf1ef09c5dd95584f029d4,373,590451,3749,10.05
818,dd0867047c578a630cd1209046c28f016c01f30c7462abf2024e5fea66e26d55,371,259819,dd0867047c578a630cd1209046c28f016c01f30c7462abf2024e5fea66e26d55,371,255868,3951,10.65
819,e4ef4e7abb65e2a24668737785d82e79b26d33a7c6867dbc5b527bdbb83b3232,223,280702,e4ef4e7abb65e2a24668737785d82e79b26d33a7c6867dbc5b527bdbb83b3232,223,276472,4230,18.97
820,540565f6ec8fd2d93303c3f24eeb131a120909a8d4e443d0560560f323849dda,372,2078489,540565f6ec8fd2d93303c3f24eeb131a120909a8d4e443d0560560f323849dda,372,2073029,5460,14.68
821,ba66f63ffd75e5598cf7c28d80718338225d033abe6a59750e8fa23eec66c76e,224,147927,ba66f63ffd75e5598cf7c28d80718338225d033abe6a59750e8fa23eec66c76e,224,145243,2684,11.98
822,15e194d83834897e74405ec9ae400b85b5b6f04783d2752a63fe3a2f86771a83,222,1034764,15e194d83834897e74405ec9ae400b85b5b6f04783d2752a63fe3a2f86771a83,222,1030711,4053,18.26
823,3a77dc45ff56b993ee8ef4a19bfa7d0c9695322b9b39ba1c023f93e30caec911,248,145589,3a77dc45ff56b993ee8ef4a19bfa7d0c9695322b9b39ba1c023f93e30caec911,248,140472,5117,20.63
824,c935089a7723dfc4c89e0885eb7625ca8c795324945eef27abcad46fd974abe3,195,1088516,c935089a7723dfc4c89e0885eb7625ca8c795324945eef27abcad46fd974abe3,195,1085578,2938,15.07
825,fdb488565c40bd4d3f87805249c7491842442ab7f53951eaac3804e14b7483f5,222,350342,fdb488565c40bd4d3f87805249c7491842442ab7f53951eaac3804e14b7483f5,222,346676,3666,16.51
826,135ebe5221ed4aa8c1fb9db292f9d58135f2917bf76adf3ffd7fd3509c806d69,214,112035,135ebe5221ed4aa8c1fb9db292f9d58135f2917bf76adf3ffd7fd3509c806d69,214,107700,4335,20.26
827,271db436a589eed5c7cc8b17cfa56485bcc755e781b317cf26a5de232fb273e2,223,759042,271db436a589eed5c7cc8b17cfa56485bcc755e781b317cf26a5de232fb273e2,223,758056,986,4.42
828,4e976c68fbaa33ee5761207933e87fc3bb055e23b581aa7ec710bbcf34eefdfd,223,7080652,4e976c68fbaa33ee5761207933e87fc3bb055e23b581aa7ec710bbcf34eefdfd,223,7077102,3550,15.92
829,e69b6899a900e6e2d6bb1f67e4ad907f5fbe3efe83966a7b4df44f0979d92e4a,506,97096,e69b6899a900e6e2d6bb1f67e4ad907f5fbe3efe83966a7b4df44f0979d92e4a,506,87918,9178,18.14
830,02bc9373adf538482350dd7cb87fefc267855f366577ec9a518f059cd100da8b,226,6971909,02bc9373adf538482350dd7cb87fefc267855f366577ec9a518f059cd100da8b,226,6968192,3717,16.45
831,0b56d478338785786ef0f0c33c4ddf84ab75f03360fcc2767d49875d102a7d53,250,25385232,0b56d478338785786ef0f0c33c4ddf84ab75f03360fcc2767d49875d102a7d53,250,25378176,7056,28.22
832,1895669465020c9e39b68ecda5a93a0f1c6b015f4318991bfb2a97968c401668,222,517289,1895669465020c9e39b68ecda5a93a0f1c6b015f4318991bfb2a97968c401668,222,512551,4738,21.34
833,515636ecda8046a0a9ea3865c15af4caf2448445cf98d73417fb21a36f67b5e4,193,1727094,515636ecda8046a0a9ea3865c15af4caf2448445cf98d73417fb21a36f67b5e4,193,1724403,2691,13.94
834,657a48729e01f058a9cfeda54a8e115c8bc9173a6f61e9bbf57f6c2352ef76c4,154,2500,657a48729e01f058a9cfeda54a8e115c8bc9173a6f61e9bbf57f6c2352ef76c4,154,1114,1386,9
835,74e8fea9d6e16a73b11815e93b3195cd44710cdfb4a31ce2b48d7501b7ce65fd,223,101889879,74e8fea9d6e16a73b11815e93b3195cd44710cdfb4a31ce2b48d7501b7ce65fd,223,101886238,3641,16.33
836,82d47ff5ac16df4fe00b5d3ac2803c8d2c6d0f32a3b1ab28aa332ada1bff938a,191,650000,82d47ff5ac16df4fe00b5d3ac2803c8d2c6d0f32a3b1ab28aa332ada1bff938a,191,647140,2860,14.97
837,922868202ee40014592401ce8af080793d85bd83e1af4a2f4ce0755b7479782c,247,204968,922868202ee40014592401ce8af080793d85bd83e1af4a2f4ce0755b7479782c,247,203646,1322,5.35
838,bbe84d3401ac9ac76f1a889c52f5a1f277f66d0736cd900ebe83b3b7b8a99f73,192,84220,bbe84d3401ac9ac76f1a889c52f5a1f277f66d0736cd900ebe83b3b7b8a99f73,192,81007,3213,16.73
839,103c7de9e7a8c7d69aa8c0fa11452f92729a6c2c6f213faba58779877fe647b5,215,715121,103c7de9e7a8c7d69aa8c0fa11452f92729a6c2c6f213faba58779877fe647b5,215,714188,933,4.34
840,1bd019d93e6810d1f82bd2546dc0123f7d18ad8b7097e4280ab1916628a92f40,194,613032,1bd019d93e6810d1f82bd2546dc0123f7d18ad8b7097e4280ab1916628a92f40,194,610094,2938,15.14
841,229d6dc3b9af237ce705ab3d8793e463843cc8adc216f1f5dbd399fe265d2ff1,224,2085868,229d6dc3b9af237ce705ab3d8793e463843cc8adc216f1f5dbd399fe265d2ff1,224,2084882,986,4.4
842,4e715ab1d83278f7fd7249ec99d435feaf5299743dc3721c90a82a598c9c306d,517,1099444,4e715ab1d83278f7fd7249ec99d435feaf5299743dc3721c90a82a598c9c306d,517,1097379,2065,3.99
843,8058c88c77b21567afbb7af26da0a299682f7108153d2caca9457846720415ae,223,873740,8058c88c77b21567afbb7af26da0a299682f7108153d2caca9457846720415ae,223,869687,4053,18.17
844,dd0d2eac2e0677dbe026ee661fed4d32bfbf3e446d47f92864945b864e0fa1df,225,380724,dd0d2eac2e0677dbe026ee661fed4d32bfbf3e446d47f92864945b864e0fa1df,225,376664,4060,18.04
845,f4c316fbbda5976285e8901a49adddcad8a042c3d1bf17ccaa68d272b7e7b93c,192,1955,f4c316fbbda5976285e8901a49adddcad8a042c3d1bf17ccaa68d272b7e7b93c,192,1162,793,4.13
846,08815a7edf7c74bb20b094dbf57e301e771cf127fdf47ba73d0d798f3add5628,222,3233489,08815a7edf7c74bb20b094dbf57e301e771cf127fdf47ba73d0d798f3add5628,222,3230379,3110,14.01
847,49283202f89df02e779ebae9075789aed5bd8b88ec16b72c924ed37e91f715ce,234,3398000,49283202f89df02e779ebae9075789aed5bd8b88ec16b72c924ed37e91f715ce,234,3393352,4648,19.86
848,796c7b6bd53a97a89e5a155d856a894d8b7696ba88e79448425d86f71bb5127a,222,180774434,796c7b6bd53a97a89e5a155d856a894d8b7696ba88e79448425d86f71bb5127a,222,180768586,5848,26.34
849,9cd3541da46852494bebee998a271113f728ead6aa15b1d57f783360733fcdc2,402,14000,9cd3541da46852494bebee998a271113f728ead6aa15b1d57f783360733fcdc2,402,11957,2043,5.08
850,d0706e362a520b670b784987bee1ed465147254424d70c81f1c8f7d47d9c418b,414,27209864,d0706e362a520b670b784987bee1ed465147254424d70c81f1c8f7d47d9c418b,414,27197824,12040,29.08
851,fadb54553abddbb549e1a52ac0e88c710df981e6ec7614683ddf5dd5d297d59a,371,1984106,fadb54553abddbb549e1a52ac0e88c710df981e6ec7614683ddf5dd5d297d59a,371,1976582,7524,20.28
852,0f34ad1e124a769dfb8ab74598377edbb90ff91faee8446ed92e92d1c39429b7,225,1374609,0f34ad1e124a769dfb8ab74598377edbb90ff91faee8446ed92e92d1c39429b7,225,1371420,3189,14.17
853,64ab56f849021fe53e3d5a40fdf3ea89edb7141af96dfa26b70589a9ad5b60c5,257,190791700,64ab56f849021fe53e3d5a40fdf3ea89edb7141af96dfa26b70589a9ad5b60c5,257,190785000,6700,26.07
854,a0ea2f40bc9b92c95345286f92c9f1d3789948ff27ce11d210fc739812613365,249,31400,a0ea2f40bc9b92c95345286f92c9f1d3789948ff27ce11d210fc739812613365,249,26528,4872,19.57
855,a577c32c791b5c9c7f78e00a65b2bb0b8b4eca9d2339f452902f760d2eb34b52,222,47550,a577c32c791b5c9c7f78e00a65b2bb0b8b4eca9d2339f452902f760d2eb34b52,222,41752,5798,26.12
856,de942ad87951bbff49d26bbebc9c92adfad6187ed1df58a38d87509f29c7f3b6,249,126801,de942ad87951bbff49d26bbebc9c92adfad6187ed1df58a38d87509f29c7f3b6,249,125312,1489,5.98
857,9d3ab0ad884bcd62494f00cd118e522acc52b5f9918356bb258297792790a381,349,24662334,9d3ab0ad884bcd62494f00cd118e522acc52b5f9918356bb258297792790a381,349,24638058,24276,69.56
858,ad0697a8e8d9778f0baf623b02c4a62e60dbdd3db97272bc875d857f33d538dc,222,566400,ad0697a8e8d9778f0baf623b02c4a62e60dbdd3db97272bc875d857f33d538dc,222,560900,5500,24.77
859,d963d114b0384fae7e23d9a5438908ac3126f494e7d6ff8ac149fd8cbf6b0201,371,17849443,d963d114b0384fae7e23d9a5438908ac3126f494e7d6ff8ac149fd8cbf6b0201,371,17843396,6047,16.3
860,f52cb2afad83043623bf6fe9ae82042f54889d6e79382f6988a421339be18b73,225,564288,f52cb2afad83043623bf6fe9ae82042f54889d6e79382f6988a421339be18b73,225,560696,3592,15.96
861,fbc8f9b7f09e8a0e18a95254410cd2e7a74718e9117b8f12c61a4ffa600824ce,224,523145,fbc8f9b7f09e8a0e18a95254410cd2e7a74718e9117b8f12c61a4ffa600824ce,224,519453,3692,16.48
862,428c80f8c9b2c8d892411bd3e87b9e7f2464271144512f665597c69d52af812f,191,602366,428c80f8c9b2c8d892411bd3e87b9e7f2464271144512f665597c69d52af812f,191,597674,4692,24.57
863,9b32393cff98fb8b2f503000ccd0f00fc9f49c43c21d87f79fff5d79888a67a3,223,4427740,9b32393cff98fb8b2f503000ccd0f00fc9f49c43c21d87f79fff5d79888a67a3,223,4423672,4068,18.24
864,c298f19c520b60f39a33c6de21b0cd24dc3eb7a240a96a9fad88677028c60a8e,371,43449,c298f19c520b60f39a33c6de21b0cd24dc3eb7a240a96a9fad88677028c60a8e,371,39774,3675,9.91
865,228f1c46f3dc14fc48fd62a17321bb5e0ebfce0c91d9f71ec3499c6c471c34bf,533,8226390,228f1c46f3dc14fc48fd62a17321bb5e0ebfce0c91d9f71ec3499c6c471c34bf,533,8198790,27600,51.78
866,47de4a31ff6c0df22639f8fee801d0297df30f06a9ba6526b06149b3508f9648,1805,2912509,47de4a31ff6c0df22639f8fee801d0297df30f06a9ba6526b06149b3508f9648,1805,2901613,10896,6.04
867,7e6df88d67adaf5dd29a6b007beedd0dee1539e388cd9a0be1b39c5b2e638256,224,16092180006,7e6df88d67adaf5dd29a6b007beedd0dee1539e388cd9a0be1b39c5b2e638256,224,16092176073,3933,17.56
868,b0cb833218e7362619a20f123aa3f2581a3fe28829c879b9a9fae69e906052b5,223,137865,b0cb833218e7362619a20f123aa3f2581a3fe28829c879b9a9fae69e906052b5,223,136297,1568,7.03
869,f642471c8104bb4f78de675b1fee9209d2f82fd8f6bc1418fc84915506f1be0d,226,1567069,f642471c8104bb4f78de675b1fee9209d2f82fd8f6bc1418fc84915506f1be0d,226,1562929,4140,18.32
870,0b2699bb1848931920df5b13dc9690163b98122781a096cb56ded5ae64e0708d,222,1198322,0b2699bb1848931920df5b13dc9690163b98122781a096cb56ded5ae64e0708d,222,1197061,1261,5.68
871,0c835a8035c96a93c056e0ac6a8c7c96978c822c4de33adc6be40ac0f39d8483,563,17182421,0c835a8035c96a93c056e0ac6a8c7c96978c822c4de33adc6be40ac0f39d8483,563,17175588,6833,12.14
872,ee40f95cd69f011b8d4a63ba926c2f8fb5a193b3de072d2a112c08b2359211ab,223,26420101,ee40f95cd69f011b8d4a63ba926c2f8fb5a193b3de072d2a112c08b2359211ab,223,26416601,3500,15.7
873,0457c5439fd780410878441c2b65eb332c39929f39ece74e52b153a35f0afbcd,852,42541760,0457c5439fd780410878441c2b65eb332c39929f39ece74e52b153a35f0afbcd,852,42525860,15900,18.66
874,36f84d6d1e1514950a0e31834afc5349d3ce1b79d9e0a532535ea6c13624059a,520,506047,36f84d6d1e1514950a0e31834afc5349d3ce1b79d9e0a532535ea6c13624059a,520,501084,4963,9.54
875,8aea10743f2675a3dd7482f099a869385a2af1ac111b17f8a66158b6e90552b3,250,11799197,8aea10743f2675a3dd7482f099a869385a2af1ac111b17f8a66158b6e90552b3,250,11794674,4523,18.09
876,8ff1c454195dfcea7cd06a100088b16c824aa7cbbcd2ad9cf63841fb60fc19b8,248,110978,8ff1c454195dfcea7cd06a100088b16c824aa7cbbcd2ad9cf63841fb60fc19b8,248,110135,843,3.4
877,e8eba69474a8f40626fd7d96caf3b4e667bb9e770c310d115fab379a32e4e6c7,226,134688,e8eba69474a8f40626fd7d96caf3b4e667bb9e770c310d115fab379a32e4e6c7,226,130944,3744,16.57
878,ddea6b48800d6e0461eb94e2e5bdb61fba1e16be097d274ceb7ae34db92d40b6,215,70734,ddea6b48800d6e0461eb94e2e5bdb61fba1e16be097d274ceb7ae34db92d40b6,215,66790,3944,18.34
879,0af5fe1c2c6f2da8cd264e38d21be28cfe143ff88bfdb6c949c54aeb8c639406,222,68460,0af5fe1c2c6f2da8cd264e38d21be28cfe143ff88bfdb6c949c54aeb8c639406,222,64407,4053,18.26
880,2f46584229f21cd4498c8368cac46700054742fdbaa46ddc5fbd833cbaebb5ea,236,228783,2f46584229f21cd4498c8368cac46700054742fdbaa46ddc5fbd833cbaebb5ea,236,227938,845,3.58
881,4b53ff491113c6ec8e1924e6addf915d7fe16a9801efc2506712ed83f81c21db,224,5041031,4b53ff491113c6ec8e1924e6addf915d7fe16a9801efc2506712ed83f81c21db,224,5037750,3281,14.65
882,606967bf657e9260134e181e7737ad4a4d0415d2dd35f7914aba7b29b36d913c,371,2875851,606967bf657e9260134e181e7737ad4a4d0415d2dd35f7914aba7b29b36d913c,371,2870430,5421,14.61
883,6be2cbf806f9e1bf5534380b24a114980a43a435a4569e275f5be6cfa6766d17,534,8049390,6be2cbf806f9e1bf5534380b24a114980a43a435a4569e275f5be6cfa6766d17,534,8021790,27600,51.69
884,32d17e4db2b7af4a68e4299b13fcf487f4a9068c883e41718982060c9a77f7f0,193,39851,32d17e4db2b7af4a68e4299b13fcf487f4a9068c883e41718982060c9a77f7f0,193,36965,2886,14.95
885,4b1212bf9e8173550bc403f8e0f108fec2615007a4315e882f76d5227a6f2e46,887,9485,4b1212bf9e8173550bc403f8e0f108fec2615007a4315e882f76d5227a6f2e46,887,6533,2952,3.33
886,adbd9fa6b77fceaa0b74e8895424e5f29cbb8ff266abce8c7cccaac23f0d948c,223,6887063,adbd9fa6b77fceaa0b74e8895424e5f29cbb8ff266abce8c7cccaac23f0d948c,223,6884694,2369,10.62
887,deae782de2c365eef92e862776f82426aedac8009b975ea4a9ffcf343dc458ac,197,2558599,deae782de2c365eef92e862776f82426aedac8009b975ea4a9ffcf343dc458ac,197,2553373,5226,26.53
888,e7fd4019950fe760a5e96103813397fbce23ad590b8ba78cda4472eea5aaf573,269,1775984333,e7fd4019950fe760a5e96103813397fbce23ad590b8ba78cda4472eea5aaf573,269,1775976406,7927,29.47
889,ee52da91e4b32e6d2d903ce68d3ea025916986b96070b9a9e8759dd09eeea678,519,2733382,ee52da91e4b32e6d2d903ce68d3ea025916986b96070b9a9e8759dd09eeea678,519,2725457,7925,15.27
890,f7633e46d76945a90ed5d0ebc2400daea2e9f5dd1aec97989136a1ccfafdff50,234,4022908,f7633e46d76945a90ed5d0ebc2400daea2e9f5dd1aec97989136a1ccfafdff50,234,4019169,3739,15.98
